Id,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LanSlope,1stFlrSF,2ndFlrSF,GarageArea,GrLivArea,TotalArea,BedroomAbvGr,Neighborhood,Age,TimeSinceSold,GarageAge,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,MSZoning,MSSubClass,Condition1,Condition2,BldgType,HouseStyle,MasVnrType,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_PConc,Heating,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType_Attached,GarageType_Detached,GarageType_BuiltIn,GarageFinish_Unf,GarageFinish_RFn,GarageFinish_Fin,GarageCars,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice
90,1,1,1,1,1,1,1,990,0,0,990,12090,3,2,21,9,22,3,3,4,3,5,3,0,0,0,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,5,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,123600
91,1,1,1,1,1,1,1,1040,0,420,1040,9789,2,1,66,10.08333333,66,3,3,0,0,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,109900
92,1,1,1,1,1,1,1,1235,0,480,1235,14208,2,1,55,9.666666667,55,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,0,98600
93,1,1,0,0,1,1,1,964,0,432,964,17596,2,3,10,7,95,3,4,4,3,5,3,0,3,3,3,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,163500
94,1,1,1,1,1,0,1,1260,1031,506,2291,14875,4,1,18,8.75,116,3,3,3,2,5,3,4,3,3,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,9,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,133900
95,1,1,0,1,1,1,1,905,881,684,1786,15472,3,2,19,9.25,19,3,4,4,3,5,4,0,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,204750
96,1,1,0,1,1,0,1,680,790,420,1470,14848,3,2,23,7.333333333,23,5,4,4,4,4,3,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,1,0,0,1,1,1,0,2,1,1,1,480,1,1,185000
97,1,1,0,1,1,1,1,1588,0,472,1588,17536,3,2,17,10,17,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,214000
98,1,1,1,0,1,1,1,960,0,432,960,15434,3,1,51,9.25,51,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,94750
99,1,1,1,1,1,0,1,835,0,366,835,13739,2,1,66,6.25,96,3,3,3,3,2,3,0,2,3,3,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,1,1,1,1,1,1,400,0,0,83000
100,1,1,0,1,1,1,1,1225,0,0,1225,14099,3,1,57,6.583333333,57,3,3,3,3,2,3,0,0,0,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,0,0,0,1,1,1,0,1,1,1,400,1,1,128950
101,1,1,0,1,1,1,1,1610,0,480,1610,17787,3,2,15,6.5,39,3,3,3,3,4,4,3,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,2,1,0,0,1,0,1,2,1,1,0,0,1,1,205000
102,1,1,1,1,1,1,1,977,755,476,1732,15279,3,2,31,6.166666667,31,4,3,4,3,3,4,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,178000
103,1,1,1,0,1,1,1,1535,0,410,1535,10562,4,2,37,7.166666667,37,3,2,0,0,3,3,0,3,3,3,2,1,1,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,8,1,0,1,0,0,0,1,1,2,1,1,0,0,1,0,118964
104,1,1,0,1,1,0,1,1226,0,740,1226,16176,3,2,7,6.25,7,3,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,1,0,1,3,1,1,0,0,1,1,198900
105,1,1,1,1,1,0,1,1226,592,240,1818,14498,4,1,66,9.166666667,65,3,2,3,3,5,3,3,3,3,2,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,7,1,2,0,1,0,0,1,1,1,1,1,0,0,1,1,169500
106,1,1,1,1,1,1,1,1053,939,648,1992,17141,3,3,12,8,13,4,3,5,3,5,4,4,3,3,4,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,250000
107,1,1,1,1,1,1,1,1047,0,273,1047,14509,2,1,21,9,62,3,3,2,3,4,3,0,2,2,2,1,1,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,6,1,0,0,1,0,0,1,1,1,0,1,1,450,1,1,100000
108,1,1,1,1,1,1,1,789,0,250,789,9456,2,1,66,8.333333333,68,3,3,3,3,5,3,0,3,3,2,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,115000
109,1,1,1,1,1,0,1,997,520,0,1517,13349,3,1,11,9,97,3,3,3,3,3,2,0,0,0,2,2,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,7,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,115000
110,1,1,0,1,1,1,1,1844,0,546,1844,20380,3,2,39,6.583333333,39,3,3,4,3,5,3,3,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,0,1,190000
111,1,1,1,1,1,1,1,1216,639,325,1855,15805,4,1,44,9.833333333,62,3,3,3,2,4,3,0,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,0,1,7,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,136900
112,1,1,0,1,1,1,1,774,656,400,1430,11958,3,2,16,6.333333333,16,3,3,4,3,5,3,3,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,180000
113,1,1,1,1,1,1,1,1282,1414,792,2696,19446,4,2,9,8.833333333,9,4,3,5,3,5,5,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,10,1,1,0,0,1,1,1,0,3,1,1,0,0,0,0,383970
114,1,1,1,0,1,0,1,2259,0,450,2259,30248,3,3,63,8.833333333,63,3,4,4,3,3,4,4,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,2,0,1,7,1,2,0,0,0,0,1,1,2,1,1,0,0,0,0,217000
115,1,1,0,1,1,1,0,1436,884,180,2320,14420,3,3,14,9.083333333,71,3,3,3,3,5,4,3,3,3,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,2,1,1,9,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,259500
116,1,1,1,1,1,0,1,729,729,440,1458,9239,2,3,17,9.166666667,17,3,3,4,3,4,3,2,3,3,4,3,1,1,3,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,5,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,176000
117,1,1,1,1,1,1,1,1092,0,288,1092,16552,3,1,54,6.916666667,54,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,139000
118,1,1,1,1,1,0,1,1125,0,430,1125,13684,2,1,9,9.333333333,9,3,3,4,3,4,3,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,0,0,155000
119,1,1,1,1,1,0,1,1699,1523,594,3222,23217,5,2,26,6.25,26,3,3,4,3,4,4,3,3,3,3,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,1,11,1,2,1,0,0,0,1,1,3,1,1,0,0,1,1,320000
120,1,1,1,1,1,1,1,728,728,390,1456,13308,3,2,10,10.08333333,11,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0,163990
121,1,1,0,0,1,0,0,988,0,540,988,26105,1,3,47,9.833333333,47,3,3,3,3,5,3,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,4,1,2,1,0,0,0,1,1,2,1,1,0,0,1,1,180000
122,1,1,1,1,1,1,1,772,351,264,1123,10224,3,1,66,9.166666667,37,3,3,3,3,4,3,0,3,3,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,100000
123,1,1,1,1,1,0,1,1080,0,288,1080,14412,3,1,58,8.166666667,58,3,4,3,3,4,3,0,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,136000
124,1,1,1,1,1,1,1,1199,0,530,1199,13336,2,2,23,8.416666667,23,4,3,4,3,5,4,0,3,3,3,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,5,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,153900
125,1,1,0,1,1,0,1,1586,0,435,1586,23614,3,2,18,7.583333333,37,3,4,4,2,3,3,3,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,181000
126,1,1,1,1,1,1,1,520,0,0,754,9441,2,1,34,10.16666667,81,3,2,3,3,4,3,0,0,0,2,2,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,5,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,84500
127,1,1,0,1,1,1,1,958,0,440,958,9645,2,1,40,9.5,39,3,3,4,3,3,3,3,3,3,3,4,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,5,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,128000
128,1,1,0,0,1,1,1,840,0,0,840,7467,3,1,66,9.166666667,86,3,4,3,3,5,3,3,0,0,2,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,5,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,87000
129,1,1,1,1,1,1,1,660,688,453,1348,12690,3,1,50,10.08333333,50,3,3,3,3,3,3,2,3,3,3,4,0,1,3,4,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,155000
130,1,1,1,1,1,1,1,1053,0,750,1053,14259,3,1,25,10.08333333,18,3,3,3,3,3,5,0,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,6,1,0,0,0,0,1,0,1,2,1,1,0,0,1,0,150000
131,1,1,1,1,1,0,1,1216,941,487,2157,21417,4,1,50,10.25,50,3,3,3,3,5,4,4,3,3,3,4,1,1,3,4,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,1,1,8,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,226000
132,1,1,0,1,1,0,1,1022,1032,390,2054,18818,3,2,16,7.083333333,16,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,0,0,1,1,0,1,2,1,1,0,0,1,1,244000
133,1,1,1,1,1,0,1,1327,0,624,1327,12867,3,1,14,9.083333333,42,3,3,3,3,4,4,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,7,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,150750
134,1,1,0,1,1,1,1,1296,0,471,1296,12803,2,3,14,7.166666667,15,4,3,5,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,220000
135,1,1,0,1,1,1,1,1721,0,440,1721,17493,3,1,23,10.08333333,48,3,3,3,3,4,3,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,7,0,1,1,0,0,1,0,1,2,1,1,0,0,1,1,180000
136,1,1,1,1,1,1,1,1682,0,530,1682,17368,3,2,46,8.25,46,3,3,3,3,4,3,4,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,174000
137,1,1,0,1,1,0,1,1214,0,318,1214,15836,3,1,49,9.083333333,49,3,3,3,3,3,3,2,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,1,5,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,143000
138,1,1,1,1,1,1,1,1959,0,766,1959,19720,5,1,27,10.08333333,27,3,3,3,3,4,3,0,3,3,3,2,1,1,2,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,2,9,1,0,0,0,0,0,1,1,3,1,1,0,0,1,0,171000
139,1,1,0,1,1,1,1,1004,848,660,1852,16161,3,2,16,7.666666667,17,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,2,1,0,0,1,1,0,3,1,1,0,0,1,1,230000
140,1,1,0,1,1,1,1,928,836,470,1764,21720,3,2,19,7,19,3,3,4,3,5,4,0,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,231500
141,1,1,1,1,1,0,1,864,0,0,864,14026,3,1,45,6.333333333,45,3,3,3,3,3,3,1,0,0,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,5,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,115000
142,1,1,1,1,1,1,1,1734,0,660,1734,19503,3,2,11,10.58333333,11,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,260000
143,1,1,1,1,1,0,1,910,475,720,1385,13901,4,1,64,6.166666667,16,3,2,3,3,2,3,0,3,3,3,2,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,1,6,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,166000
144,1,1,0,1,1,1,1,1501,0,577,1501,17328,3,2,17,7.166666667,17,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,204000
145,1,1,1,1,1,1,1,1728,0,504,1728,16922,6,1,53,9.75,53,3,3,3,3,3,3,0,3,3,2,2,0,1,2,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,2,10,1,0,0,1,0,0,1,1,2,1,1,0,0,0,0,125000
146,1,1,1,1,1,1,1,970,739,380,1709,8374,3,1,10,10.33333333,12,4,3,4,3,5,4,0,3,3,2,3,1,1,2,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,0,0,0,1,0,0,1,1,2,1,1,0,0,1,1,130000
147,1,1,1,1,1,0,1,875,0,180,875,9579,2,1,23,6.75,85,3,3,3,3,3,3,0,2,3,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,105000
148,1,1,0,1,1,0,1,884,1151,434,2035,16149,3,2,15,6.25,15,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,222500
149,1,1,1,1,1,1,1,1080,0,0,1080,12003,3,2,11,8.333333333,12,3,3,4,3,5,4,0,0,0,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,6,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,141000
150,1,1,1,1,1,1,1,896,448,240,1344,11274,3,1,66,10.33333333,80,3,3,4,3,4,3,0,2,3,2,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,7,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,115000
151,1,1,1,1,1,0,1,969,0,440,969,14792,3,2,41,9.583333333,41,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,122000
152,1,1,1,1,1,1,1,1710,0,866,1710,22242,2,4,8,8.583333333,9,4,3,5,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,372402
153,1,1,0,1,1,0,1,1097,896,495,1993,21252,4,2,45,10.16666667,45,3,3,3,3,4,3,4,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,190000
154,1,1,1,1,1,1,1,1252,0,564,1252,20181,1,3,41,8.416666667,56,3,3,4,3,4,3,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,4,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,235000
155,1,1,1,1,1,0,1,1200,0,312,1200,16764,4,1,66,10.41666667,93,3,3,3,3,3,3,0,2,2,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,125000
156,1,1,1,1,1,0,1,572,524,0,1096,13132,2,1,66,8.333333333,92,3,3,3,3,2,3,0,0,0,3,2,0,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,79000
157,1,1,1,1,1,1,1,1040,0,625,1040,9965,2,1,66,10.16666667,66,3,3,0,0,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,109500
158,1,1,1,1,1,0,1,774,1194,680,1968,18418,4,3,6,6.25,7,4,3,5,3,5,5,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,0,0,1,1,1,0,3,1,1,0,0,0,0,269500
159,1,1,1,1,1,0,1,991,956,678,1947,19342,3,3,11,6.25,12,4,3,4,3,5,4,4,3,3,4,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,254900
160,1,1,0,0,1,0,1,1392,1070,576,2462,28791,4,2,10,10.41666667,10,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,9,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,320000
161,1,1,0,1,1,0,1,1232,0,516,1232,16564,3,3,32,8.166666667,32,3,3,4,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,162500
162,1,1,0,1,1,1,1,1572,1096,726,2668,24068,3,4,12,8.416666667,13,4,3,5,3,5,5,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,10,1,2,0,0,1,1,1,0,3,1,1,0,0,1,1,412500
163,1,1,1,1,1,0,1,1541,0,532,1541,19269,3,4,11,6.25,11,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,220000
164,1,1,1,1,1,1,1,882,0,0,882,9083,1,1,60,9.333333333,60,3,3,3,3,5,3,0,0,0,3,1,1,1,3,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,4,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,103200
165,1,1,1,1,1,0,1,1149,467,216,1616,11369,3,1,12,8.833333333,90,3,4,3,3,4,4,0,3,3,2,2,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,152000
166,1,1,1,1,1,1,1,808,547,0,1355,14306,4,1,17,7.916666667,76,3,4,3,3,4,3,0,0,0,3,2,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0,2,6,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,127500
167,1,1,0,1,1,1,1,1867,0,303,1867,18597,2,3,23,6.75,61,4,3,3,3,5,3,4,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,7,1,3,1,0,0,1,1,0,1,1,1,0,0,0,1,190000
168,1,1,1,1,1,1,1,1610,551,789,2161,19521,3,4,9,8.75,9,4,3,5,3,5,5,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,8,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,325624
169,1,1,0,1,1,1,1,840,880,440,1720,14014,3,2,12,9.25,12,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,183500
170,1,1,0,1,1,0,1,1707,0,511,1707,25257,2,3,35,10.58333333,35,4,3,4,3,3,3,3,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,228000
171,1,1,0,1,1,1,1,854,0,660,1382,17459,2,1,66,9.25,25,3,3,3,3,3,3,0,3,3,2,2,0,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,7,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,128500
172,1,1,0,1,1,0,1,1656,0,528,1656,38295,3,1,56,6.25,56,3,3,3,4,2,3,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,7,1,2,1,0,0,1,1,0,2,0,1,0,0,1,1,215000
173,1,1,0,1,1,1,1,1064,703,504,1767,11992,2,4,29,10.16666667,29,4,4,4,4,4,4,3,4,3,3,3,1,1,3,4,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,1,5,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,239000
174,1,1,0,1,1,1,1,1362,0,504,1362,16740,3,1,55,8.166666667,55,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,0,1,163000
175,1,1,0,1,1,1,1,1651,0,616,1651,19917,3,3,30,7.75,30,3,3,4,2,3,3,3,3,3,3,3,1,1,3,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,7,0,1,1,0,0,1,1,0,2,1,1,0,0,1,1,184000
176,1,1,1,1,1,0,1,2158,0,576,2158,20063,4,1,15,9.166666667,66,3,3,3,4,3,4,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,243000
177,1,1,0,1,1,0,1,1164,896,521,2060,17757,4,3,27,8.916666667,28,4,3,4,3,3,3,3,3,3,3,4,1,1,3,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,8,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,211000
178,1,1,1,1,1,1,1,1252,668,451,1920,20045,4,1,58,10.08333333,58,4,4,3,3,5,4,4,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,2,0,1,8,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,172500
179,1,1,0,1,1,0,1,2234,0,1166,2234,28360,1,4,7,7.083333333,7,5,3,5,3,5,5,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,9,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,501837
180,1,1,1,1,1,1,1,968,0,480,968,13116,2,1,10,9.083333333,81,4,3,3,3,3,3,0,2,3,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,2,0,1,0,0,1,1,100000
181,1,1,1,1,1,1,1,769,756,440,1525,7575,3,3,16,9.166666667,16,4,3,4,3,5,4,3,3,3,4,3,1,1,2,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,5,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,177000
182,1,1,1,1,1,1,1,901,901,216,1802,13088,4,3,66,10.08333333,96,3,3,2,3,4,3,4,2,3,3,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,9,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,200100
